,site_id,transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group,long,lat,tag,a,b,fish_weight,norm_wt,Diet
12982,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12983,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12984,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12985,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12986,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12987,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12988,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12989,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12990,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12991,SdotYam10,4,a,SdotYam,NR,Rocky,16/10/2018,2018,10,10,Fall,15,0.222222222,SE,Chromis chromis,6,4,17820,fish,34.881,32.49,SdotYam104Fall2018,0.0147,3.0513,3.480889565,0.119086845,PK
12992,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Epinephelus costae,15,2,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0176,2.885,43.50467716,0.007657885,Ma
12993,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Epinephelus marginatus,15,2,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0127,3.085,53.95668445,0.002775747,FC
12994,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Mycteroperca rubra,15,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.008,3.065,32.19657657,0.00404924,FC
12995,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
12996,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
12997,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
12998,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
12999,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13000,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13001,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13002,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13003,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13004,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13005,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13006,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13007,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13008,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13009,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13010,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13011,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13012,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13013,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13014,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13015,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13016,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13017,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13018,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13019,SdotYam10,3,a,SdotYam,NR,Rocky,03/05/2022,2022,10,10,Spring,6,0.555555556,SE,Chromis chromis,6,4,19115,fish,34.881,32.49,SdotYam103Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
13020,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Chromis chromis,4,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.0147,3.0513,1.010143297,0.033310378,PK
13021,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Chromis chromis,4,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.0147,3.0513,1.010143297,0.033310378,PK
13022,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Chromis chromis,4,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.0147,3.0513,1.010143297,0.033310378,PK
13023,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,8,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,8.184540519,0,Ma
13024,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,12,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,28.41806272,0.008939085,Ma
13025,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,8,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,8.184540519,0,Ma
13026,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,8,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,8.184540519,0,Ma
13027,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13028,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13029,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Parupeneus forsskali,6,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.007,3.1699,2.050027508,0.005900117,Mi
13030,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Parupeneus forsskali,6,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.007,3.1699,2.050027508,0.005900117,Mi
13031,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13032,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13033,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13034,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13035,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13036,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13037,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13038,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus sargus,10,4,17632,fish,34.881,32.49,SdotYam104Spring2018,0.01382,3.07,16.23708421,0.00355758,Ma
13039,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus cervinus,10,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.007,3.28,13.33822503,0.024495067,Ma
13040,SdotYam10,4,a,SdotYam,NR,Rocky,11/04/2018,2018,10,10,Spring,10,0.333333333,SE,Diplodus cervinus,10,2,17632,fish,34.881,32.49,SdotYam104Spring2018,0.007,3.28,13.33822503,0.024495067,Ma
13041,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,5,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13042,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,5,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13043,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13044,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13045,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13046,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13047,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13048,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13049,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13050,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13051,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13052,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13053,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13054,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13055,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13056,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13057,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13058,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13059,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13060,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13061,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13062,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13063,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13064,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13065,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13066,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13067,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13068,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13069,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13070,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13071,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,4,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,1.010143297,0.033310378,PK
13072,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2022,2022,10,10,Fall,10,0.333333333,SE,Chromis chromis,6,4,19290,fish,34.881,32.49,SdotYam104Fall2022,0.0147,3.0513,3.480889565,0.119086845,PK
13073,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13074,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13075,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13076,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13077,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13078,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13079,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13080,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13081,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13082,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13083,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13084,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13085,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13086,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13087,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13088,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13089,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13090,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13091,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Chromis chromis,10,4,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0147,3.0513,16.54311675,0.572565905,PK
13092,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13093,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13094,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,10,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,11.9690936,NA,H
13095,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13096,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13097,SdotYam10,4,a,SdotYam,NR,Rocky,25/10/2016,2016,10,10,Fall,10,NA,SE,Siganus rivulatus,15,3,17099,fish,34.881,32.49,SdotYam104Fall2016,0.0075,3.203,43.86130673,NA,H
13098,SdotYam10,4,a,SdotYam,NR,Rocky,18/04/2021,2021,10,10,Spring,7,0.476190476,SE,Chromis chromis,5,3,18735,fish,34.881,32.49,SdotYam104Spring2021,0.0147,3.0513,1.995650609,0.067524064,PK
