transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,site_id,tag,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Thalassoma pavo,4,0.5,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Thalassoma pavo,6,0.5,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus rivulatus,5,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Parupeneus forsskali,15,3,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Siganus luridus,15,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Mycteroperca rubra,15,1,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Mycteroperca rubra,20,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Mycteroperca rubra,20,4,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Sargocentron rubrum,10,5,18554,fish
1,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR101Fall2020,5,0.666666667,SE,Serranus scriba,8,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Mycteroperca rubra,60,5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Mycteroperca rubra,60,5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Mycteroperca rubra,60,5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Epinephelus marginatus,70,5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Chromis chromis,6,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Mycteroperca rubra,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,20,3,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,20,3,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus luridus,15,2,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus rivulatus,7,1.5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus rivulatus,7,1.5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus rivulatus,7,1.5,18554,fish
2,a,Achziv,R,Rocky,19/10/2020,2020,10,10,Fall,Achziv10,AchzivR102Fall2020,7,0.476190476,SE,Siganus rivulatus,7,1.5,18554,fish
