"","site_id","site","reserve","sample_date","sample_year","depth_category","season","visibility","date_id","taxonomy_group","long","lat","tag","Algae","Bryozoan","Hard.Substrate","Hydrozoa","Soft.Substrate","Sponge","Rugosity","SD","VerRelief","Slope","Curvature","mean_depth","LogVR","n_species_sample","n_ind_sample","Acantholabrus palloni","Argyrosomus regius","Atherinomorus forskalii","Balistes capriscus","Cheilodipterus novemstriatus","Chromis chromis","Coris julis","Dasyatis pastinaca","Diplodus cervinus","Diplodus puntazzo","Diplodus sargus","Diplodus vulgaris","Echeneis sp","Epinephelus costae","Epinephelus marginatus","Fistularia commersonii","Gobius bucchichi","Gobius vittatus","Muraena helena","Mycteroperca rubra","Pagrus auriga","Pagrus caeruleostictus","Parablennius rouxi","Parupeneus forsskali","Pterois miles","Salpa salpa","Saprisoma cretense","Sardin sp","Sargocentron rubrum","Scarus ghobban","Sciaena umbra","Scomber sp","Scomberomorus commerson","Seriola dumerili","Serranus cabrilla","Serranus scriba","Siganus luridus","Siganus rivulatus","Sparisoma cretense","Symphodus mediterraneus","Symphodus tinca","Synodus saurus","Taeniurops grabatus","Thalassoma pavo","Torquigener flavimaculosus"
"115","Achziv45","Achziv","R","25/05/2016",2016,45,"Spring",8,16946,"fish",35.073,33.088,"Achziv452Spring2016",0.0611517985344966,0.275561256865252,0,0.0706683479713617,0.393232900566833,0.199385696062056,1.01848309769964,0.0774472727182216,0.359634839999998,0.00121267986757721,0.0250909090909091,40.0396906696,-1.02266609564951,3,58,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"116","Achziv45","Achziv","R","25/05/2016",2016,45,"Spring",8,16946,"fish",35.073,33.088,"Achziv453Spring2016",0.224507548022319,0.281120768796824,0.028882270766797,0.0855500172079809,0.286072015213989,0,1.01700095711446,0.425412294322355,1.59546015,0.0101396675527259,0.0409677419354839,42.7380368842064,0.467162189927848,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"117","Achziv45","Achziv","R","25/05/2016",2016,45,"Spring",8,16946,"fish",35.073,33.088,"Achziv454Spring2016",0.072885331616043,0.524642468483263,0,0.0631709054363917,0.244244122474303,0.095057171989999,1.07125516811463,0.357540800062856,1.51403898,0.00240253224735521,0.0485714285714286,40.8058361677301,0.414780901051066,5,12,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"118","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",7,19296,"fish",35.073,33.088,"Achziv454Fall2022",0.129016118119631,0.203693006110391,0,0.0344374338404078,0.168415450257613,0.12436833249793,NA,NA,NA,NA,NA,NA,NA,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"119","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv451Fall2022",0.203005132514388,0.16648390423945,0,0.0336837116898659,0.15205789848568,0.0456173695457042,NA,NA,NA,NA,NA,NA,NA,7,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0
"120","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv452Fall2022",0.253146888336049,0.223471380949309,0,0.0612896192477008,0.186648432312159,0.05928832555798,NA,NA,NA,NA,NA,NA,NA,9,75,0,0,0,0,0,2,0,0,0,0,2,0,0,3,3,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","Achziv45","Achziv","R","31/10/2022",2022,45,"Fall",8,19296,"fish",35.073,33.088,"Achziv453Fall2022",0.318190588440676,0.150162527536303,0,0.0601061092088521,0.376855764087248,0.0452226916904697,NA,NA,NA,NA,NA,NA,NA,3,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"122","SdotYam25","SdotYam","N","02/05/2019",2019,25,"Spring",8,18018,"fish",34.87,32.511,"SdotYam251Spring2019",0.22149670214441,0,0,0.48874744696257,0.172988567697325,0,NA,NA,NA,NA,NA,NA,NA,3,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"123","SdotYam25","SdotYam","N","02/05/2019",2019,25,"Spring",8,18018,"fish",34.87,32.511,"SdotYam252Spring2019",0.177786413426274,0,0,0.565419085322906,0.134623591743549,0.0161548310092259,NA,NA,NA,NA,NA,NA,NA,5,54,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"124","SdotYam25","SdotYam","N","02/05/2019",2019,25,"Spring",8,18018,"fish",34.87,32.511,"SdotYam253Spring2019",0.194436164916626,0,0,0.341054394157554,0.104973884954987,0.08397910796399,NA,NA,NA,NA,NA,NA,NA,7,85,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3
"125","SdotYam25","SdotYam","N","02/05/2019",2019,25,"Spring",8,18018,"fish",34.87,32.511,"SdotYam254Spring2019",0.34598409665365,0,0,0.339852732915484,0.0852329076200738,0.0191774042145166,NA,NA,NA,NA,NA,NA,NA,7,20,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,1,3
"126","SdotYam25","SdotYam","N","04/05/2020",2020,25,"Spring",10,18386,"fish",34.87,32.511,"SdotYam252Spring2020",0.194345694530552,0.238463828263299,0,0.0318169322691367,0.124679446887986,0.01795384035187,NA,NA,NA,NA,NA,NA,NA,6,52,0,0,0,0,0,27,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0
"127","SdotYam25","SdotYam","N","04/05/2020",2020,25,"Spring",10,18386,"fish",34.87,32.511,"SdotYam253Spring2020",0.234647277130586,0.32682154086496,0,0.134451899722926,0.114406066600971,0,NA,NA,NA,NA,NA,NA,NA,3,36,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"128","SdotYam25","SdotYam","N","04/05/2020",2020,25,"Spring",10,18386,"fish",34.87,32.511,"SdotYam254Spring2020",0.217016194689353,0.269879113908554,0,0.0749426969793533,0.0939757628788716,0.056385457727323,NA,NA,NA,NA,NA,NA,NA,4,52,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","SdotYam25","SdotYam","N","04/05/2020",2020,25,"Spring",11,18386,"fish",34.87,32.511,"SdotYam251Spring2020",0.167657060828686,0.203492682856069,0,0.0329371846083697,0.0929299137164718,0.0557579482298831,NA,NA,NA,NA,NA,NA,NA,3,50,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"130","SdotYam25","SdotYam","N","04/11/2019",2019,25,"Fall",10,18204,"fish",34.87,32.511,"SdotYam252Fall2019",0.547088520444639,0.161813846518206,0,0.0968276181696977,0.166950794026721,0.0273192208407361,NA,NA,NA,NA,NA,NA,NA,5,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0
"131","SdotYam25","SdotYam","N","04/11/2019",2019,25,"Fall",10,18204,"fish",34.87,32.511,"SdotYam253Fall2019",0.567963167196618,0.152716360964856,0,0.0502610808238768,0.11029514958573,0.0567232197869466,NA,NA,NA,NA,NA,NA,NA,7,80,0,0,0,0,0,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,4
"132","SdotYam25","SdotYam","N","04/11/2019",2019,25,"Fall",10,18204,"fish",34.87,32.511,"SdotYam254Fall2019",0.418805833593521,0.115738364269435,0.20254213747151,0.0761822144558303,0.0537356691250946,0.0859770706001514,NA,NA,NA,NA,NA,NA,NA,5,73,0,0,0,0,0,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0
"133","SdotYam25","SdotYam","N","04/11/2019",2019,25,"Fall",12,18204,"fish",34.87,32.511,"SdotYam251Fall2019",0.251378510135321,0.1208297050734,0,0.0208081770585631,0.130463967271943,0.0313113521452664,NA,NA,NA,NA,NA,NA,NA,7,50,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,1
"134","SdotYam25","SdotYam","N","05/05/2017",2017,25,"Spring",9,17291,"fish",34.87,32.511,"SdotYam251Spring2017",0.863137950495848,0,0.0351930984439249,0,0.101668951060227,0,1.0340981219403,0.426624921710297,1.3972,0.00858978171150119,0.0365909090909091,25.092949704142,0.334470233950541,3,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
"135","SdotYam25","SdotYam","N","05/05/2017",2017,25,"Spring",9,17291,"fish",34.87,32.511,"SdotYam252Spring2017",0.778164462563389,0,0.0337575817838322,0,0.188077955652779,0,1.02864581794343,0.465147996099342,1.4996,0.0117005779373807,0.0535714285714286,26.084422556391,0.405198405879621,4,15,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
"136","SdotYam25","SdotYam","N","05/05/2017",2017,25,"Spring",9,17291,"fish",34.87,32.511,"SdotYam253Spring2017",0.8611132769583,0,0.0360967968301448,0,0.0223456361329468,0.0804442900786084,1.02579556141153,0.307109208879581,1.1411,0.00777729181926389,0.0424324324324324,23.9734609375,0.131992709458498,4,22,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0
"137","SdotYam25","SdotYam","N","05/05/2017",2017,25,"Spring",9,17291,"fish",34.87,32.511,"SdotYam254Spring2017",0.702879488718619,0,0.0299689276508598,0,0.222626319692101,0.0445252639384202,1.01727731815655,0.763535140512891,2.4029,0.022994590458447,0.0516129032258065,26.7255283185841,0.876676341240062,5,15,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2
"138","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",8,17478,"fish",34.87,32.511,"SdotYam253Fall2017",0.649052501784671,0,0,0,0.322619897462522,0.0283276007528068,NA,NA,NA,NA,NA,NA,NA,4,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0
"139","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",8,17478,"fish",34.87,32.511,"SdotYam254Fall2017",0.591118517792373,0,0,0,0.359978713571499,0.0489027686361281,NA,NA,NA,NA,NA,NA,NA,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,4,1
"140","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam251Fall2017",0.652395179365337,0,0,0.0108985330919552,0.184496595913813,0.0983981844873667,NA,NA,NA,NA,NA,NA,NA,6,50,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,1
"141","SdotYam25","SdotYam","N","08/11/2017",2017,25,"Fall",10,17478,"fish",34.87,32.511,"SdotYam252Fall2017",0.76218632823767,0,0,0,0.209835592731468,0.0279780790308624,NA,NA,NA,NA,NA,NA,NA,7,79,0,0,20,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,47,0,0,1,0,0,0,0
"142","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam251Spring2018",0.49897252669971,0,0,0.189204586166662,0.169468960398711,0.142353926734917,1.01017098005504,0.143038858712951,0.686700000000002,0.00296276175811879,0.0520588235294118,24.2385021052632,-0.375857763355504,6,56,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6
"143","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam252Spring2018",0.561262896418773,0,0,0.155446371807236,0.142944864656601,0.14034586711739,1.0650504399362,0.258960986217847,1.7387,0.00479304294810993,0.0786111111111111,26.611805785124,0.553137707551608,8,75,0,0,0,0,0,51,10,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2
"144","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam253Spring2018",0.34055779388886,0,0,0.32028758854293,0.278910047342278,0.0602445702259321,1.04196958738062,0.152649494614756,1.0976,0.00301459441128589,0.0906896551724138,24.4738854166667,0.0931259779894836,5,45,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
"145","SdotYam25","SdotYam","N","11/04/2018",2018,25,"Spring",9,17632,"fish",34.87,32.511,"SdotYam254Spring2018",0.525155911457761,0,0.0329283279970283,0.346789479664906,0.0951262808803041,0,1.02307758029468,0.716539094071307,2.2008,0.021420306573957,0.053,26.0405508928571,0.788820930628228,5,12,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1
"146","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam251Fall2020",0.366547542444997,0.0497274288351954,0.174046000923184,0,0.148787624371974,0.0184701878530726,NA,NA,NA,NA,NA,NA,NA,6,36,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
"147","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam252Fall2020",0.267253784170638,0.054209206707054,0.019360430966805,0,0.155805373018573,0,NA,NA,NA,NA,NA,NA,NA,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"148","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam253Fall2020",0.175530858250027,0.0677671373144383,0.0390964253737144,0,0.278329313970015,0.05808611769809,NA,NA,NA,NA,NA,NA,NA,5,13,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"149","SdotYam25","SdotYam","N","13/10/2020",2020,25,"Fall",10,18548,"fish",34.87,32.511,"SdotYam254Fall2020",0.16469222972969,0.175278885880472,0,0,0.271264942434063,0.0636882908323453,NA,NA,NA,NA,NA,NA,NA,6,24,0,0,0,0,0,10,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"150","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam251Spring2016",0.651844237697615,0,0,0,0.249268374328603,0.0472297972412091,1.01789030818945,0.253895945852262,0.929600000000001,0.0057434415327261,0.0342857142857143,24.2237876923077,-0.0730008928844896,4,25,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"151","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam252Spring2016",0.860300000531862,0,0,0.0116078870568355,0.101891453054445,0.0262006593568573,1.0300309528363,0.340475864193477,1.1796,0.00467335352103049,0.0656,24.4267758928571,0.165175397958985,5,40,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"152","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam253Spring2016",0.401418363521155,0,0,0.0861345044497894,0.426039184707997,0.0864079473210586,1.02394697090619,0.408946862009633,1.3585,0.010557608051455,0.0565116279069767,26.4402646153846,0.306381149884265,3,66,0,0,0,0,0,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"153","SdotYam25","SdotYam","N","16/05/2016",2016,25,"Spring",6,16937,"fish",34.87,32.511,"SdotYam254Spring2016",0.868474576271187,0,0,0,0.131525423728814,0,1.01857273533061,0.47517799133032,1.6659,0.014293502983503,0.0606896551724138,27.435672972973,0.510365517933532,4,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"154","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam251Fall2018",0.603580003239729,0,0.03602908327031,0,0.275079191317763,0.0267644618579445,1.04791763307341,0.130104387942547,1.2245,0.00233464754496837,0.0502857142857143,24.0735316666667,0.202532597410085,4,129,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,0
"155","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam252Fall2018",0.70323204544375,0,0.0372141344288291,0,0.176619463400316,0.0829343567271049,1.02153382965847,0.25735469555013,0.9741,0.00461757375883378,0.0382222222222222,26.3735973333333,-0.0262413112052271,5,100,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"156","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam253Fall2018",0.464124841729624,0,0.0989452959291726,0,0.38792838245247,0.0490014798887331,1.02067864422565,0.791672259242335,2.5254,0.0176604140815616,0.0305555555555556,24.7827814569536,0.926399466022442,7,187,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,147,0,0,0,0,0,1,2
"157","SdotYam25","SdotYam","N","16/10/2018",2018,25,"Fall",15,17820,"fish",34.87,32.511,"SdotYam254Fall2018",0.591654852875073,0,0.0377320977836174,0,0.342583490987765,0.0280295583535444,1.02573293272307,0.503130519391682,1.6153,0.0111778051411953,0.0334090909090909,24.8550078431373,0.479520697937576,4,62,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0
"158","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam251Fall2015",0.35670693814594,0,0.0324583236399213,0,0.56261094309197,0.0482237951221689,NA,NA,NA,NA,NA,NA,NA,5,124,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"159","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam252Fall2015",0.345565246009544,0,0,0,0.488244005846538,0.067603016194136,NA,NA,NA,NA,NA,NA,NA,4,83,0,0,0,0,0,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"160","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam253Fall2015",0.416376688301536,0,0,0.0106509859612998,0.500849935084933,0.0721223906522304,NA,NA,NA,NA,NA,NA,NA,5,36,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"161","SdotYam25","SdotYam","N","16/11/2015",2015,25,"Fall",12,16755,"fish",34.87,32.511,"SdotYam254Fall2015",0.294740232847085,0,0,0,0.624913717730431,0.080346049422484,NA,NA,NA,NA,NA,NA,NA,7,16,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0
"162","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam251Spring2021",0.279188467673234,0.113295509081432,0,0.0721686378795567,0.186650435468258,0.0814474627497855,NA,NA,NA,NA,NA,NA,NA,4,24,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10
"163","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam252Spring2021",0.460165988021683,0.0352158586493911,0,0.104310264860222,0.10355139388571,0.0392405282093215,NA,NA,NA,NA,NA,NA,NA,2,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"164","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam253Spring2021",0.0755521068584209,0.158382676758514,0,0.139149766429117,0.17448938964921,0.0598249335940149,NA,NA,NA,NA,NA,NA,NA,2,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"165","SdotYam25","SdotYam","N","18/04/2021",2021,25,"Spring",7,18735,"fish",34.87,32.511,"SdotYam254Spring2021",0.0509089240630367,0.165156041274734,0,0.0760972139544346,0.146543217575518,0.0245374689893891,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"166","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam251Fall2016",0.505867545069409,0,0,0.0718661079824519,0.399093193761961,0.0231731531861784,1.07090385255933,0.251051527343832,1.2707,0.000116175929333853,0.0336363636363636,23.3770622009569,0.23956792972835,4,17,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"167","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam252Fall2016",0.493488811121369,0,0,0.0103577658073727,0.402637594638979,0.093515828432279,1.05623314781983,0.22342063554206,1.36,0.00433499892974876,0.0545238095238095,26.1258106382979,0.30748469974796,4,190,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
"168","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam253Fall2016",0.522400022900982,0,0,0.0388744167406177,0.3290441702688,0.1096813900896,1.02408282734343,0.313832475070639,1.2322,0.00466921800125006,0.0362162162162162,23.5132166666667,0.208801189598332,5,50,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,0,0,0,0
"169","SdotYam25","SdotYam","N","25/10/2016",2016,25,"Fall",10,17099,"fish",34.87,32.511,"SdotYam254Fall2016",0.546139569000967,0,0.0308715257535512,0,0.331256371577787,0.0917325336676949,1.0101426424023,0.289605795621344,0.994600000000002,0.00769529708777641,0.0374074074074074,24.313356557377,-0.00541463270149694,4,117,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0
"170","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",5,19292,"fish",34.87,32.511,"SdotYam254Fall2022",0.409505118813985,0.212190152376905,0,0,0.236440455505694,0.141864273303416,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"171","SdotYam25","SdotYam","N","27/10/2022",2022,25,"Fall",6,19292,"fish",34.87,32.511,"SdotYam251Fall2022",0.307870896813321,0.119113583439456,0.0319054241355685,0.0210010386715135,0.520109056940141,0,NA,NA,NA,NA,NA,NA,NA,3,12,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
